Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class,Pb_category,x_pos,predicted_pbcutoff,score,predicted_class,predicted_weights,depth_mid,Pb_avg3,Mo_avg3,Au_avg3,As_avg3,Fe_avg3,Cu_avg3,S_avg3,Zn_avg3,predicted_xgboost
A08525,SOLVE197,1031,1041.0,26.8,0.0025,191.4,52160.0,1.4,3.2,8980.0,35.2,A,100–250,110,A,58.66164705882353,A,A,1036.0,189.46666666666678,1.6666666666666672,0.006666666666666671,36.06666666666667,57753.333333333336,13.6,9340.0,61.800000000000004,A
A08522,SOLVE197,1041,1051.0,21.4,0.0025,164.4,50240.0,1.4,2.8,6440.0,35.6,A,100–250,110,A,50.847529411764704,B,B,1046.0,164.06666666666675,1.6666666666666672,0.0025,21.000000000000004,52486.666666666664,2.6666666666666665,8280.0,33.666666666666664,A
A08516,SOLVE197,1051,1061.0,14.8,0.0025,136.4,55060.0,2.2,2.0,9420.0,30.2,A,100–250,110,B,43.17223529411765,B,B,1056.0,193.6000000000001,2.0000000000000004,0.0025,18.666666666666668,55046.666666666664,2.2666666666666666,8973.333333333334,32.93333333333333,A
A08510,SOLVE197,1061,1071.0,19.8,0.0025,280.0,59840.0,2.4,2.0,11060.0,33.0,A,250–500,110,A,90.91341176470588,A,A,1066.0,263.3333333333334,2.333333333333334,0.0025,18.733333333333338,62266.666666666664,2.2666666666666666,11393.333333333334,33.333333333333336,A
A08506,SOLVE197,1071,1081.0,21.6,0.0025,373.6,71900.0,2.4,2.8,13700.0,36.8,A,250–500,110,A,122.38164705882353,A,A,1076.0,261.26666666666677,1.9333333333333342,0.0025,19.133333333333336,63733.333333333336,2.0,11160.0,35.8,A
A08501,SOLVE197,1081,1091.0,16.0,0.0025,130.2,59460.0,1.0,1.2,8720.0,37.6,A,100–250,110,B,40.49223529411764,B,B,1086.0,352.3333333333335,2.4666666666666672,0.0050000000000000044,19.466666666666672,65493.333333333336,1.7999999999999998,10800.0,38.26666666666666,A
A07616,SOLVE197,1091,1101.0,20.8,0.01,553.2,65120.0,4.0,1.4,9980.0,40.4,A,500–1000,110,A,184.20423529411764,A,A,1096.0,280.2000000000001,2.5333333333333337,0.005000000000000005,19.33333333333334,61726.666666666664,1.8666666666666665,8373.333333333334,37.333333333333336,A
A08490,SOLVE197,1101,1111.0,21.2,0.0025,157.2,60600.0,2.6,3.0,6420.0,34.0,A,100–250,110,B,48.69694117647058,B,B,1106.0,290.2000000000001,2.866666666666667,0.0050000000000000044,22.66666666666667,61686.666666666664,2.533333333333333,9393.333333333334,35.4,A
A08482,SOLVE197,1111,1121.0,26.0,0.0025,160.2,59340.0,2.0,3.2,11780.0,31.8,A,100–250,110,A,48.3510588235294,B,B,1116.0,116.86666666666673,1.8666666666666671,0.0036666666666666722,19.8,56080.0,3.4,6713.333333333333,31.799999999999997,A
A08162,SOLVE197,1121,1131.0,12.2,0.006,33.2,48300.0,1.0,4.0,1940.0,29.6,A,<100,110,B,8.382305882352941,B,B,1126.0,114.60000000000008,1.4666666666666675,0.005166666666666672,16.333333333333332,55040.0,3.8000000000000003,10626.666666666666,29.933333333333334,A
A07983,SOLVE197,1131,1141.0,10.8,0.007,150.4,57480.0,1.4,4.2,18160.0,28.4,A,100–250,110,B,48.815435294117655,B,B,1136.0,146.00000000000009,1.6000000000000005,0.0073333333333333375,9.800000000000002,58820.0,3.3333333333333335,13986.666666666666,26.866666666666664,A
A07734,SOLVE197,1141,1151.0,6.4,0.009,254.4,70680.0,2.4,1.8,21860.0,22.6,A,250–500,110,A,85.64875294117647,A,A,1146.0,155.46666666666675,1.6000000000000005,0.007333333333333338,7.733333333333337,63966.666666666664,3.466666666666667,19980.0,26.933333333333326,A
A08153,SOLVE197,1151,1161.0,6.0,0.006,61.6,63740.0,1.0,4.4,19920.0,29.8,A,<100,110,B,19.676423529411764,B,B,1156.0,135.3333333333334,1.4666666666666675,0.005833333333333339,6.1333333333333355,66860.0,2.8666666666666667,16726.666666666668,27.333333333333332,A
A08463,SOLVE197,1161,1171.0,6.0,0.0025,90.0,66160.0,1.0,2.4,8400.0,29.6,A,<100,110,B,29.36517647058823,B,B,1166.0,135.80000000000007,1.2000000000000006,0.0036666666666666722,6.0,65886.66666666667,2.9333333333333336,15186.666666666666,29.799999999999997,A
A08458,SOLVE197,1171,1181.0,6.0,0.0025,255.8,67760.0,1.6,2.0,17240.0,30.0,A,250–500,110,A,86.05929411764707,A,A,1176.0,175.53333333333342,1.6666666666666672,0.004000000000000005,6.066666666666669,60300.0,2.2666666666666666,10840.0,27.599999999999998,A
A07975,SOLVE197,1181,1191.0,6.2,0.007,180.8,46980.0,2.4,2.4,6880.0,23.2,A,100–250,110,A,60.58955294117648,A,A,1186.0,218.4000000000001,1.733333333333334,0.005166666666666672,6.333333333333336,58633.333333333336,2.066666666666667,17353.333333333332,26.333333333333332,A
A08144,SOLVE197,1191,1201.0,6.8,0.006,218.6,61160.0,1.2,1.8,27940.0,25.8,A,100–250,110,A,73.07642352941176,A,A,1196.0,168.26666666666677,1.5333333333333339,0.005166666666666672,6.466666666666669,57206.666666666664,2.0,18760.0,23.333333333333332,A
A08438,SOLVE197,1201,1211.0,6.4,0.0025,105.4,63480.0,1.0,1.8,21460.0,21.0,A,100–250,110,B,34.51576470588235,B,B,1206.0,145.46666666666673,1.133333333333334,0.0036666666666666722,6.266666666666669,63886.666666666664,1.6666666666666667,20686.666666666668,24.866666666666664,A
A08429,SOLVE197,1211,1221.0,5.6,0.0025,112.4,67020.0,1.2,1.4,12660.0,27.8,A,100–250,110,B,37.15341176470588,B,B,1216.0,134.73333333333343,1.0666666666666673,0.004000000000000005,6.600000000000002,64953.333333333336,1.6666666666666667,16406.666666666668,25.066666666666663,A
A07971,SOLVE197,1221,1231.0,7.8,0.007,186.4,64360.0,1.0,1.8,15100.0,26.4,A,100–250,110,A,61.78955294117647,A,A,1226.0,262.8000000000001,1.100000000000001,0.007166666666666672,7.333333333333336,64440.0,1.5999999999999999,18753.333333333332,30.53333333333333,A
A07417,SOLVE197,1231,1241.0,8.6,0.012,489.6,61940.0,17.19121062129759,13.651622955398544,28500.0,37.4,A,250–500,110,A,209.09540298507468,A,A,1236.0,461.8,1.4000000000000008,0.00933333333333334,8.000000000000002,66893.33333333333,2.4,22800.0,33.53333333333333,A
A07719,SOLVE197,1241,1251.0,7.6,0.009,709.4,74380.0,1.8,3.0,24800.0,36.8,A,500–1000,110,A,240.44639999999998,A,A,1246.0,493.93333333333345,1.5000000000000009,0.009000000000000006,8.400000000000002,66893.33333333333,3.3,26540.0,36.8,A
A08125,SOLVE197,1251,1261.0,9.0,0.006,282.8,64360.0,1.2,3.6,26320.0,36.2,A,250–500,110,A,94.41054117647059,A,A,1256.0,1607.4000000000003,4.000000000000001,0.053,9.733333333333334,62853.333333333336,3.8000000000000003,27306.666666666668,35.4,A
A03452,SOLVE197,1261,1271.0,12.6,0.144,3830.0,49820.0,9.0,4.8,30800.0,33.2,A,2000–4000,110,A,1305.3776941176468,A,A,1266.0,3134.5333333333333,14.733333333333334,0.102,11.466666666666669,52953.333333333336,6.333333333333333,27793.333333333332,34.26666666666667,A
A03314,SOLVE197,1271,1281.0,12.8,0.156,5290.8,44680.0,34.0,10.6,26260.0,33.4,A,>4000,110,A,1809.0128941176467,A,A,1276.0,3213.6666666666665,26.066666666666666,0.108,13.666666666666666,44620.0,7.533333333333334,28013.333333333332,32.733333333333334,A
A06541,SOLVE197,1281,1291.0,15.6,0.024,520.2,39360.0,35.2,7.2,26980.0,31.6,A,500–1000,110,A,180.90098823529416,A,A,1286.0,2025.3333333333333,25.266666666666666,0.06733333333333334,12.266666666666667,45046.666666666664,7.0,24453.333333333332,31.933333333333334,A
A06656,SOLVE197,1291,1301.0,8.4,0.022,265.0,51100.0,6.6,3.2,20120.0,30.8,A,250–500,110,A,89.63943529411765,A,A,1296.0,357.8,14.466666666666669,0.019000000000000006,9.533333333333335,54026.666666666664,4.533333333333334,19246.666666666668,29.599999999999998,A
A07503,SOLVE197,1301,1311.0,4.6,0.011,288.2,71620.0,1.6,3.2,10640.0,26.4,A,250–500,110,A,97.47736470588234,A,A,1306.0,226.6,3.1999999999999997,0.011833333333333342,5.666666666666669,62820.0,3.1333333333333333,11760.0,27.46666666666667,A
A08377,SOLVE197,1311,1321.0,4.0,0.0025,126.6,65740.0,1.4,3.0,4520.0,25.2,A,100–250,110,B,42.45458823529412,B,B,1316.0,276.6666666666667,1.8,0.00850000000000001,5.200000000000002,70193.33333333333,3.8000000000000003,15806.666666666666,35.333333333333336,A
A07396,SOLVE197,1321,1331.0,7.0,0.012,415.2,73220.0,2.4,5.2,32260.0,54.4,A,250–500,110,A,140.35519999999997,A,A,1326.0,304.06666666666666,2.4,0.008166666666666676,7.600000000000001,72453.33333333333,4.466666666666666,23406.666666666668,39.93333333333333,A
A07580,SOLVE197,1331,1341.0,11.8,0.01,370.4,78400.0,3.4,5.2,33440.0,40.2,A,250–500,110,A,124.03952941176468,A,A,1336.0,324.1333333333334,2.333333333333333,0.009666666666666676,7.9333333333333345,71613.33333333333,4.466666666666666,24673.333333333332,41.0,A
A07955,SOLVE197,1341,1351.0,5.0,0.007,186.8,63220.0,1.2,3.0,8320.0,28.4,A,100–250,110,A,62.693082352941175,A,A,1346.0,291.5333333333333,2.0,0.010333333333333344,7.800000000000002,71320.0,4.133333333333334,28666.666666666668,34.333333333333336,A
A07228,SOLVE197,1351,1361.0,6.6,0.014,317.4,72340.0,1.4,4.2,44240.0,34.4,A,250–500,110,A,106.88028235294117,A,A,1356.0,255.33333333333334,1.4000000000000001,0.015000000000000008,5.333333333333336,65620.0,3.266666666666667,29033.333333333332,29.866666666666664,A
A06526,SOLVE197,1361,1371.0,4.4,0.024,261.8,61300.0,1.6,2.6,34540.0,26.8,A,250–500,110,A,88.52451764705881,A,A,1366.0,258.1333333333334,1.5999999999999999,0.015333333333333343,4.800000000000002,64400.0,3.1999999999999997,36626.666666666664,28.46666666666667,A
A07819,SOLVE197,1371,1381.0,3.4,0.008,195.2,59560.0,1.8,2.8,31100.0,24.2,A,100–250,110,A,66.1003294117647,A,A,1376.0,276.46666666666664,1.6000000000000003,0.01600000000000001,3.800000000000002,60900.0,3.0666666666666664,31326.666666666668,26.933333333333334,A
A07060,SOLVE197,1381,1391.0,3.6,0.016,372.4,61840.0,1.4,3.8,28340.0,29.8,A,250–500,110,A,126.42183529411763,A,A,1386.0,346.26666666666665,2.0666666666666664,0.017333333333333343,5.400000000000001,61306.666666666664,4.133333333333334,31573.333333333332,29.400000000000002,A
A06295,SOLVE197,1391,1401.0,9.2,0.028,471.2,62520.0,3.0,5.8,35280.0,34.2,A,250–500,110,A,159.02174117647058,A,A,1396.0,498.7333333333333,3.4666666666666663,0.02266666666666668,8.200000000000001,59160.0,6.266666666666666,32766.666666666668,32.666666666666664,A
A06522,SOLVE197,1401,1411.0,11.8,0.024,652.6,53120.0,6.0,9.2,34680.0,34.0,A,500–1000,110,A,220.87275294117646,A,A,1406.0,665.0,5.533333333333332,0.04400000000000001,10.533333333333337,52326.666666666664,6.0,27513.333333333332,32.800000000000004,A
A04491,SOLVE197,1821,1831.0,10.6,0.08,871.2,41340.0,7.6,3.0,12580.0,30.2,A,500–1000,110,A,296.1138823529412,A,A,1826.0,675.5333333333334,6.066666666666666,0.04366666666666668,9.866666666666669,48886.666666666664,5.2,19426.666666666668,31.133333333333336,A
A06356,SOLVE197,1831,1841.0,7.2,0.027,502.8,52200.0,4.6,3.4,11020.0,29.2,A,500–1000,110,A,170.6592,A,A,1836.0,634.4,5.733333333333333,0.04166666666666668,7.800000000000001,46533.333333333336,3.6,10040.0,28.866666666666664,A
A06906,SOLVE197,1841,1851.0,5.6,0.018,529.2,46060.0,5.0,4.4,6520.0,27.2,A,500–1000,110,A,180.16338823529412,A,A,1846.0,622.2666666666667,5.866666666666666,0.025666666666666674,6.333333333333336,48286.666666666664,4.2,7880.0,28.933333333333334,A
A06089,SOLVE197,1851,1861.0,6.2,0.032,834.8,46600.0,8.0,4.8,6100.0,30.4,A,500–1000,110,A,284.9095529411764,A,A,1856.0,590.8000000000001,5.599999999999999,0.02300000000000001,6.533333333333335,44506.666666666664,4.333333333333333,5593.333333333333,29.133333333333336,A
A06856,SOLVE197,1861,1871.0,7.8,0.019,408.4,40860.0,3.8,3.8,4160.0,29.8,A,250–500,110,A,138.12592941176467,A,A,1866.0,492.59999999999997,4.3999999999999995,0.021666666666666678,7.600000000000001,39633.333333333336,4.066666666666666,4526.666666666667,31.599999999999998,A
A07229,SOLVE197,1871,1881.0,8.8,0.014,234.6,31440.0,1.4,3.6,3320.0,34.6,A,100–250,110,A,78.06145882352939,A,A,1876.0,418.8666666666666,5.866666666666667,0.029666666666666675,8.133333333333335,34166.666666666664,3.6666666666666665,4506.666666666667,32.2,A
A05129,SOLVE197,1881,1891.0,7.8,0.056,613.6,30200.0,12.4,3.6,6040.0,32.2,A,500–1000,110,A,209.96348235294116,A,A,1886.0,744.4,11.199999999999998,0.05666666666666668,7.866666666666668,30960.0,3.466666666666667,6400.0,33.06666666666667,A
A04103,SOLVE197,1891,1901.0,7.0,0.1,1385.0,31240.0,19.8,3.2,9840.0,32.4,A,1000–2000,110,A,474.9294117647059,A,A,1896.0,1019.5333333333333,14.133333333333333,0.06733333333333334,11.266666666666667,27246.666666666668,3.5333333333333337,7720.0,31.0,A
A05469,SOLVE197,1901,1911.0,19.0,0.046,1060.0,20300.0,10.2,3.8,7280.0,28.4,A,1000–2000,110,A,358.89807058823527,A,A,1906.0,1256.9333333333334,13.266666666666666,0.08866666666666667,11.133333333333335,25760.0,3.6666666666666665,6466.666666666667,33.73333333333333,A
A03755,SOLVE197,1911,1921.0,7.4,0.12,1325.8,25740.0,9.8,4.0,2280.0,40.4,A,1000–2000,110,A,452.51435294117647,A,A,1916.0,1015.9333333333334,8.6,0.084,9.600000000000001,20853.333333333332,4.0,3493.3333333333335,33.73333333333333,A
A04370,SOLVE197,1921,1931.0,2.4,0.086,662.0,16520.0,5.8,4.2,920.0,32.4,A,500–1000,110,A,226.4820705882353,A,A,1926.0,992.5999999999999,8.399999999999999,0.08933333333333333,5.133333333333335,20920.0,3.6666666666666665,1773.3333333333333,34.13333333333333,A
A04947,SOLVE197,1931,1941.0,5.6,0.062,990.0,20500.0,9.6,2.8,2120.0,29.6,A,500–1000,110,A,338.3599058823529,A,A,1936.0,1081.3999999999999,8.666666666666664,0.082,10.600000000000001,21906.666666666668,3.533333333333333,2340.0,29.46666666666667,A
A04140,SOLVE197,1941,1951.0,23.8,0.098,1592.2,28700.0,10.6,3.6,3980.0,26.4,A,1000–2000,110,A,539.3243294117647,A,A,1946.0,1424.6666666666667,13.066666666666663,0.08066666666666668,12.533333333333337,25973.333333333332,3.266666666666667,4913.333333333333,27.0,A
A04449,SOLVE197,1951,1961.0,8.2,0.082,1691.8,28720.0,19.0,3.4,8640.0,25.0,A,1000–2000,110,A,579.1189647058824,A,A,1956.0,1514.4666666666665,13.933333333333332,0.09000000000000001,13.466666666666669,31493.333333333332,4.133333333333334,6686.666666666667,28.266666666666666,A
A04285,SOLVE197,1961,1971.0,8.4,0.09,1259.4,37060.0,12.2,5.4,7440.0,33.4,A,1000–2000,110,A,430.10400000000004,A,A,1966.0,1475.6,15.599999999999998,0.086,8.300000000000002,32890.0,4.4,8040.0,29.2,A
A07658,SOLVE198,331,341.0,48.6,0.01,181.2,36000.0,1.2,16.4,17780.0,135.2,B,100–250,111,A,49.49835294117647,B,B,336.0,101.5,1.1,0.0085,45.400000000000006,35020.0,10.7,15170.0,92.3,B
A08051,SOLVE198,341,351.0,42.2,0.007,21.8,34040.0,1.0,5.0,12560.0,49.4,B,<100,111,B,-3.2716235294117655,B,B,346.0,101.66666666666667,1.1333333333333333,0.015,45.199999999999996,36426.666666666664,13.266666666666666,15840.0,88.66666666666667,B
A06350,SOLVE198,351,361.0,44.8,0.028,102.0,39240.0,1.2,18.4,17180.0,81.4,B,100–250,111,B,23.464094117647058,B,B,356.0,53.46666666666667,1.1333333333333335,0.014666666666666666,39.53333333333334,35253.333333333336,9.066666666666666,12800.0,65.93333333333334,B
A07782,SOLVE198,361,371.0,31.6,0.009,36.6,32480.0,1.2,3.8,8660.0,67.0,B,<100,111,B,4.564047058823528,B,B,366.0,51.4,1.2,0.018,45.4,34960.0,9.666666666666666,12340.0,69.39999999999999,B
A07043,SOLVE198,371,381.0,59.8,0.017,15.6,33160.0,1.2,6.8,11180.0,59.8,B,<100,111,B,-9.897976470588233,B,B,376.0,20.266666666666666,1.1333333333333333,0.011333333333333334,44.93333333333333,32960.0,6.8,11586.666666666666,63.0,B
A07909,SOLVE198,381,391.0,43.4,0.008,8.6,33240.0,1.0,9.8,14920.0,62.2,B,<100,111,B,-8.085552941176472,B,B,386.0,34.666666666666664,1.1333333333333335,0.010333333333333333,43.86666666666667,32833.333333333336,13.266666666666666,11740.0,66.66666666666667,B
A08252,SOLVE198,391,401.0,28.4,0.006,79.8,32100.0,1.2,23.2,9120.0,78.0,B,<100,111,B,20.130541176470587,B,B,396.0,35.53333333333333,1.0666666666666667,0.007999999999999998,42.46666666666667,33866.666666666664,16.6,15740.0,68.46666666666665,B
A07652,SOLVE198,401,411.0,55.6,0.01,18.2,36260.0,1.0,16.8,23180.0,65.2,B,<100,111,B,-7.967529411764708,B,B,406.0,36.26666666666666,1.1333333333333333,0.007666666666666665,37.333333333333336,35033.333333333336,18.066666666666666,16100.0,69.46666666666667,B
A08043,SOLVE198,411,421.0,28.0,0.007,10.8,36740.0,1.2,14.2,16000.0,65.2,B,<100,111,B,-3.3069176470588237,B,B,416.0,13.333333333333329,1.2666666666666668,0.007999999999999998,38.13333333333333,37566.666666666664,12.200000000000001,21980.0,60.866666666666674,B
A08042,SOLVE198,421,431.0,30.8,0.007,11.0,39700.0,1.6,5.6,26760.0,52.2,B,<100,111,B,-3.8786823529411767,B,B,426.0,9.799999999999995,1.3999999999999997,0.007333333333333333,31.26666666666667,36933.333333333336,7.733333333333334,19720.0,47.13333333333333,B
A07902,SOLVE198,431,441.0,35.0,0.008,7.6,34360.0,1.4,3.4,16400.0,24.0,B,<100,111,B,-6.167905882352942,B,B,436.0,8.733333333333329,2.533333333333333,0.007999999999999998,37.666666666666664,36300.0,3.666666666666668,19380.0,31.8,B
A07777,SOLVE198,441,451.0,47.2,0.009,7.6,34840.0,4.6,2.0,14980.0,19.2,B,<100,111,B,-8.647717647058824,B,B,446.0,11.133333333333328,2.3333333333333335,0.017333333333333333,72.39999999999999,61433.333333333336,3.3333333333333344,37373.333333333336,29.46666666666667,B
A05959,SOLVE198,451,461.0,135.0,0.035,18.2,115100.0,1.0,4.6,80740.0,45.2,B,<100,111,B,-28.513411764705882,B,B,456.0,39.4,2.1999999999999997,0.037333333333333336,203.0666666666667,126786.66666666667,4.666666666666668,65800.0,47.13333333333333,B
A04795,SOLVE198,461,471.0,427.0,0.068,92.4,230420.0,1.0,7.4,101680.0,77.0,B,<100,111,B,-78.76837647058824,B,B,466.0,39.333333333333336,1.0,0.04966666666666667,222.06666666666663,138366.66666666666,5.666666666666668,78213.33333333333,53.333333333333336,B
A05499,SOLVE198,471,481.0,104.2,0.046,7.4,69580.0,1.0,5.0,52220.0,37.8,B,<100,111,B,-24.224282352941177,B,B,476.0,55.73333333333333,1.0,0.07133333333333335,290.8,139253.33333333334,5.133333333333335,82560.0,50.199999999999996,B
A04112,SOLVE198,481,491.0,341.2,0.1,67.4,117760.0,1.0,3.0,93780.0,35.8,B,<100,111,B,-65.08470588235294,B,B,486.0,125.33333333333333,2.0,0.054,157.9333333333333,78780.0,3.8666666666666676,54780.0,40.73333333333333,B
A07121,SOLVE198,491,501.0,28.4,0.016,301.2,49000.0,4.0,3.6,18340.0,48.6,B,250–500,111,A,96.26183529411763,A,A,496.0,210.66666666666666,2.0,0.04733333333333334,131.6,69046.66666666667,2.800000000000001,40693.333333333336,43.666666666666664,B
A06464,SOLVE198,501,511.0,25.2,0.026,263.4,40380.0,1.0,1.8,9960.0,46.6,B,250–500,111,A,83.5601882352941,A,A,506.0,206.99999999999997,2.5,0.018,22.666666666666668,41566.666666666664,2.933333333333335,10413.333333333334,48.0,B
A07466,SOLVE198,511,521.0,14.4,0.012,56.4,35320.0,17.19121062129759,3.4,2940.0,48.8,B,<100,111,B,19.686447761194028,B,B,516.0,174.73333333333332,1.0,0.01933333333333333,21.400000000000002,42306.666666666664,4.800000000000002,8693.333333333334,54.13333333333333,B
A06834,SOLVE198,521,531.0,24.6,0.02,204.4,51220.0,1.0,9.2,13180.0,67.0,B,100–250,111,A,63.584941176470586,A,A,526.0,121.86666666666666,1.0,0.014,17.933333333333334,44760.0,4.9333333333333345,7473.333333333333,57.86666666666667,B
A07646,SOLVE198,531,541.0,14.8,0.01,104.8,47740.0,1.0,2.2,6300.0,57.8,B,100–250,111,B,32.138352941176464,B,B,536.0,135.06666666666666,1.0,0.012666666666666666,18.733333333333334,48206.666666666664,4.666666666666669,9480.0,57.6,B
A07896,SOLVE198,541,551.0,16.8,0.008,96.0,45660.0,1.0,2.6,8960.0,48.0,B,<100,111,B,28.617976470588232,B,B,546.0,152.73333333333332,1.0,0.019,21.333333333333332,45113.333333333336,3.133333333333335,8160.0,51.800000000000004,B
A05764,SOLVE198,551,561.0,32.4,0.039,257.4,41940.0,1.0,4.6,9220.0,49.6,B,250–500,111,A,79.65204705882353,A,A,556.0,158.39999999999998,1.0,0.018,26.2,44326.666666666664,3.800000000000002,9240.0,50.26666666666667,B
A08025,SOLVE198,561,571.0,29.4,0.007,121.8,45380.0,1.0,4.2,9540.0,53.2,B,100–250,111,B,34.15896470588235,B,B,566.0,137.79999999999998,1.0,0.027666666666666662,32.86666666666667,44153.333333333336,3.7333333333333356,11700.0,44.93333333333334,B
A05859,SOLVE198,571,581.0,36.8,0.037,34.2,45140.0,1.0,2.4,16340.0,32.0,B,<100,111,B,2.36225882352941,B,B,576.0,81.46666666666665,1.0,0.022000000000000002,39.46666666666666,46113.333333333336,3.666666666666669,14833.333333333334,43.26666666666667,B
A06706,SOLVE198,581,591.0,52.2,0.022,88.4,47820.0,1.0,4.4,18620.0,44.6,B,<100,111,B,16.865317647058824,B,B,586.0,87.26666666666665,1.0666666666666667,0.026999999999999996,37.6,44126.666666666664,3.3333333333333357,13233.333333333334,43.4,B
A06705,SOLVE198,591,601.0,23.8,0.022,139.2,39420.0,1.2,3.2,4740.0,53.6,B,100–250,111,B,41.590023529411766,B,B,596.0,116.39999999999998,1.2,0.026,33.93333333333334,40526.666666666664,3.400000000000002,9693.333333333334,46.46666666666667,B
A06040,SOLVE198,601,611.0,25.8,0.034,121.6,34340.0,1.4,2.6,5720.0,41.2,B,100–250,111,B,35.11228235294117,B,B,606.0,157.5333333333333,1.2,0.029333333333333333,29.400000000000002,37300.0,3.7333333333333356,7400.0,45.333333333333336,B
A06152,SOLVE198,611,621.0,38.6,0.032,211.8,38140.0,1.0,5.4,11740.0,41.2,B,100–250,111,A,62.48837647058823,A,A,616.0,191.0,1.133333333333333,0.09366666666666668,36.46666666666667,39200.0,3.666666666666669,9566.666666666666,39.06666666666667,B
