,Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class,x_pos
3958,A06565,SOLVE225,381,391.0,4.6,0.024,1352.4,62860.0,20.6,5.6,5000.0,59.0,A,122
3959,A06031,SOLVE225,391,401.0,2.6,0.034,1439.6,66280.0,21.6,5.8,3480.0,51.2,A,122
3960,A05420,SOLVE225,401,411.0,11.4,0.048,462.8,62280.0,11.2,15.2,15040.0,74.2,A,122
3961,A07746,SOLVE225,411,421.0,3.6,0.009,455.8,62200.0,28.8,5.0,5920.0,54.8,A,122
3962,A04458,SOLVE225,421,431.0,7.4,0.082,642.4,74420.0,6.6,11.8,19600.0,73.8,A,122
3963,A07745,SOLVE225,431,441.0,3.6,0.009,491.2,61500.0,6.2,3.0,420.0,38.0,A,122
3964,A07744,SOLVE225,441,451.0,4.6,0.009,497.6,47820.0,14.6,6.4,9400.0,40.6,A,122
3965,A05919,SOLVE225,451,461.0,3.6,0.036,1545.2,20980.0,126.8,9.8,10140.0,38.0,A,122
3966,A05151,SOLVE225,461,471.0,2.2,0.056,816.8,50180.0,23.0,6.2,2580.0,51.0,A,122
3967,A06564,SOLVE225,471,481.0,1.8,0.024,567.4,62840.0,10.0,6.0,640.0,40.6,A,122
3968,A06375,SOLVE225,481,491.0,2.6,0.027,668.4,42420.0,14.8,3.8,1040.0,31.2,A,122
3969,A04457,SOLVE225,491,501.0,3.2,0.082,2218.6,31720.0,30.0,4.2,3940.0,35.2,A,122
3970,A05561,SOLVE225,501,511.0,1.0,0.044,1512.8,31700.0,83.8,9.2,3420.0,35.8,A,122
3971,A06442,SOLVE225,511,521.0,1.2,0.026,1442.0,31140.0,131.0,5.8,4040.0,41.4,A,122
3972,A05485,SOLVE225,521,531.0,1.6,0.046,1436.0,63660.0,19.6,4.2,1340.0,35.8,A,122
3973,A05912,SOLVE225,531,541.0,4.6,0.036,493.2,57980.0,4.6,3.6,2210.0,22.0,A,122
3974,A04695,SOLVE225,541,551.0,6.2,0.072,1734.0,49760.0,56.4,2.8,2360.0,24.0,A,122
3975,A05642,SOLVE225,551,561.0,5.8,0.042,857.6,52900.0,6.8,3.6,860.0,23.6,A,122
3976,A04176,SOLVE225,561,571.0,4.4,0.096,1517.8,55140.0,39.6,4.2,1840.0,35.0,A,122
3977,A06231,SOLVE225,571,581.0,6.4,0.03,388.6,50260.0,21.4,3.2,4300.0,34.8,A,122
3978,A05904,SOLVE225,581,591.0,4.0,0.036,400.6,59040.0,77.4,3.2,2100.0,33.6,A,122
3979,A06122,SOLVE225,591,601.0,4.2,0.032,611.4,53000.0,25.8,13.0,1980.0,39.0,A,122
3980,A05342,SOLVE225,601,611.0,3.0,0.05,671.4,51580.0,64.8,3.2,620.0,31.4,A,122
3981,A04782,SOLVE225,611,621.0,8.2,0.068,534.4,50460.0,173.0,9.4,11020.0,48.2,A,122
3982,A05143,SOLVE225,621,631.0,3.6,0.056,877.2,67260.0,130.2,4.8,2520.0,36.0,A,122
3983,A04900,SOLVE225,631,641.0,3.0,0.064,1242.0,63420.0,54.0,4.2,1080.0,33.4,A,122
3984,A04141,SOLVE225,641,651.0,4.4,0.098,911.4,58440.0,77.2,7.0,3000.0,46.2,A,122
3985,A04372,SOLVE225,651,661.0,4.6,0.086,1339.4,58280.0,37.0,19.4,680.0,45.6,A,122
3986,A02270,SOLVE225,661,671.0,6.6,0.278,2588.8,51080.0,141.0,19.0,5760.0,330.6,A,122
3987,A03913,SOLVE225,671,681.0,3.4,0.11,1105.0,67060.0,43.0,10.8,1200.0,56.6,A,122
3988,A03874,SOLVE225,681,691.0,28.0,0.112,986.4,54620.0,54.4,31.2,8000.0,247.6,A,122
3989,A05197,SOLVE225,691,701.0,10.2,0.054,837.0,49720.0,30.0,10.0,7460.0,97.4,A,122
3990,A04444,SOLVE225,701,711.0,4.8,0.082,1117.6,58740.0,63.0,4.6,2880.0,57.4,A,122
3991,A04242,SOLVE225,711,721.0,4.8,0.092,765.6,60480.0,16.4,6.0,6380.0,127.0,A,122
3992,A04239,SOLVE225,721,731.0,9.4,0.092,492.2,57620.0,9.8,8.6,3920.0,62.6,A,122
3993,A04770,SOLVE225,731,741.0,16.6,0.068,749.6,46960.0,17.2,9.0,17840.0,77.6,A,122
3994,A03935,SOLVE225,741,751.0,55.2,0.108,802.2,67720.0,12.0,265.0,60880.0,1081.2,A,122
3995,A04363,SOLVE225,751,761.0,29.8,0.086,863.0,62380.0,31.8,139.8,50220.0,545.6,A,122
3996,A04544,SOLVE225,761,771.0,7.0,0.078,1401.8,35980.0,22.2,5.8,6080.0,60.4,A,122
3997,A04543,SOLVE225,1411,1421.0,9.4,0.078,1111.0,40340.0,34.6,5.6,19100.0,57.4,A,122
3998,A05178,SOLVE225,1421,1431.0,10.0,0.054,832.6,38800.0,20.4,7.0,17100.0,45.0,A,122
3999,A06296,SOLVE225,1431,1441.0,12.2,0.028,421.0,41100.0,20.8,10.0,22480.0,36.0,A,122
4000,A05391,SOLVE225,1441,1451.0,11.6,0.048,359.4,56040.0,16.0,13.8,47540.0,63.0,A,122
4001,A06529,SOLVE225,1451,1461.0,26.6,0.024,334.6,45660.0,9.6,4.8,31580.0,27.0,A,122
4002,A06648,SOLVE225,1461,1471.0,9.4,0.022,280.0,41620.0,9.4,6.2,29000.0,28.4,A,122
4003,A06639,SOLVE225,1471,1479.0,5.5,0.0225,147.75,36525.0,11.75,5.25,20375.0,27.25,A,122
4004,A04920,SOLVE225W1,581,591.0,3.25,0.0625,484.0,60125.0,36.5,2.5,450.0,31.25,?,123
4005,A05729,SOLVE225W1,591,601.0,3.0,0.04,661.0,50780.0,55.8,3.2,1120.0,38.2,?,123
4006,A05270,SOLVE225W1,601,611.0,3.2,0.052,844.2,51260.0,47.6,3.4,1300.0,34.2,?,123
4007,A05634,SOLVE225W1,611,621.0,4.2,0.042,414.8,42840.0,22.2,3.2,1020.0,45.0,?,123
4008,A04689,SOLVE225W1,621,631.0,7.4,0.072,868.2,71620.0,157.0,4.2,10800.0,40.4,?,123
4009,A03476,SOLVE225W1,631,641.0,3.0,0.142,1794.6,62260.0,146.2,2.6,1660.0,34.8,?,123
4010,A04208,SOLVE225W1,641,651.0,3.4,0.094,1138.4,58880.0,51.0,2.2,760.0,36.4,?,123
4011,A04832,SOLVE225W1,651,661.0,3.8,0.066,1270.0,53940.0,54.0,4.8,4300.0,45.4,?,123
4012,A04778,SOLVE225W1,661,671.0,15.0,0.068,476.2,61200.0,12.0,10.4,2980.0,89.2,?,123
4013,A03756,SOLVE225W1,671,681.0,19.4,0.12,912.0,75180.0,14.4,26.4,3880.0,125.2,?,123
4014,A05082,SOLVE225W1,681,691.0,3.2,0.058,589.6,68540.0,16.6,15.0,440.0,58.4,?,123
4015,A03474,SOLVE225W1,691,701.0,25.0,0.142,1642.6,64100.0,37.2,10.6,12720.0,273.8,?,123
4016,A03912,SOLVE225W1,701,711.0,31.8,0.11,739.6,63500.0,33.0,14.4,14440.0,246.4,?,123
4017,A04321,SOLVE225W1,711,721.0,5.6,0.088,1440.4,66120.0,39.2,5.0,1720.0,166.4,?,123
4018,A04024,SOLVE225W1,721,731.0,8.6,0.104,1336.6,55200.0,37.8,7.6,2240.0,203.2,?,123
4019,A03200,SOLVE225W1,731,741.0,9.2,0.166,1759.6,46960.0,58.6,7.6,4080.0,203.8,?,123
4020,A03179,SOLVE225W1,741,751.0,7.6,0.168,1235.2,44040.0,6.6,2.2,920.0,35.0,?,123
4021,A01402,SOLVE225W1,751,761.0,7.4,0.45,1590.4,40900.0,28.0,3.2,1280.0,27.0,?,123
4022,A03331,SOLVE225W1,761,771.0,6.6,0.154,1312.2,38940.0,5.6,3.8,920.0,30.2,?,123
4023,A05063,SOLVE225W1,1531,1541.0,23.0,0.058,106.0,25780.0,2.6,3.6,5740.0,22.4,?,123
4024,A04875,SOLVE225W1,1541,1551.0,16.6,0.064,82.8,25060.0,2.0,3.0,2420.0,14.8,?,123
4025,A04625,SOLVE225W1,1551,1561.0,19.8,0.074,151.2,29380.0,1.6,5.0,9600.0,18.6,?,123
4026,A03618,SOLVE225W1,1701,1711.0,3.8,0.132,1666.0,41620.0,55.4,4.6,9860.0,30.2,?,123
4027,A06124,SOLVE225W1,1711,1721.0,6.2,0.032,282.0,46640.0,6.8,6.8,27400.0,55.0,?,123
4028,A06367,SOLVE225W1,1721,1731.0,6.2,0.027,201.4,47220.0,7.4,5.4,17200.0,49.6,?,123
4029,A06597,SOLVE225W1,1731,1737.0,4.666666667,0.023333333,285.3333333,46100.0,8.0,4.666666667,24333.33333,35.0,?,123
4030,A03616,SOLVE225W2,691,701.0,9.2,0.132,1831.0,63620.0,60.2,7.4,4360.0,148.8,?,124
4031,A05134,SOLVE225W2,701,711.0,10.8,0.056,838.6,63300.0,18.8,6.0,4120.0,223.6,?,124
4032,A03334,SOLVE225W2,711,721.0,5.8,0.154,1639.8,65820.0,30.4,4.6,1360.0,61.8,?,124
4033,A05012,SOLVE225W2,721,731.0,7.6,0.06,708.4,57320.0,2.8,7.6,1020.0,171.0,?,124
4034,A02838,SOLVE225W2,731,741.0,13.6,0.204,2052.2,45140.0,14.4,13.4,4640.0,44.6,?,124
4035,A02643,SOLVE225W2,741,751.0,17.0,0.228,1486.0,,12.6,6.4,2480.0,35.6,?,124
4036,A03386,SOLVE225W2,751,761.0,7.6,0.15,1244.8,46580.0,20.2,5.4,1020.0,29.0,?,124
4037,A03332,SOLVE225W2,761,771.0,6.6,0.154,1247.2,39020.0,31.4,4.8,1240.0,37.0,?,124
4038,A02605,SOLVE225W2,771,781.0,6.2,0.234,1290.4,45440.0,3.4,5.4,920.0,36.0,?,124
4039,A04097,SOLVE225W2,1621,1631.0,4.8,0.1,1117.4,45400.0,3.6,5.0,3900.0,39.4,?,124
4040,A02416,SOLVE225W2,1631,1641.0,2.4,0.258,449.8,28760.0,1.0,3.4,1620.0,18.6,?,124
4041,A04819,SOLVE225W2,1641,1651.0,3.0,0.066,112.2,26400.0,1.0,4.6,2620.0,17.6,?,124
4042,A06301,SOLVE225W2,1651,1661.0,3.4,0.028,89.8,31000.0,1.2,3.6,520.0,18.0,?,124
4043,A05328,SOLVE225W2,1661,1671.0,4.6,0.05,158.0,28960.0,1.0,3.8,780.0,17.0,?,124
4044,A05331,SOLVE225W2,1671,1681.0,2.4,0.05,310.0,30460.0,1.0,3.4,940.0,15.4,?,124
4045,A05470,SOLVE225W2,1681,1691.0,2.2,0.046,339.6,30040.0,1.0,3.6,540.0,14.2,?,124
4046,A03982,SOLVE225W2,1691,1701.0,3.4,0.106,811.4,27760.0,1.0,4.0,1540.0,16.4,?,124
4047,A03313,SOLVE225W2,1701,1711.0,3.4,0.156,,29780.0,1.0,4.4,1760.0,15.8,?,124
4048,A08090,SOLVE226,191,201.0,42.0,0.007,81.2,51400.0,1.0,7.8,2580.0,94.4,?,125
4049,A08771,SOLVE226,201,211.0,22.6,0.0025,11.6,42840.0,1.0,19.4,2680.0,102.6,?,125
4050,A08770,SOLVE226,211,221.0,24.4,0.0025,132.2,53340.0,1.0,4.8,1940.0,67.0,?,125
4051,A07687,SOLVE226,221,231.0,29.8,0.01,68.8,48440.0,1.0,6.6,1920.0,83.0,?,125
4052,A08769,SOLVE226,231,241.0,50.0,0.0025,28.8,50080.0,1.0,6.2,7020.0,81.2,?,125
4053,A08330,SOLVE226,241,251.0,23.2,0.006,125.8,52920.0,1.0,10.4,1660.0,102.4,?,125
4054,A08327,SOLVE226,251,261.0,29.6,0.006,81.0,45940.0,1.0,5.0,6440.0,87.6,?,125
4055,A08766,SOLVE226,261,271.0,51.6,0.0025,227.4,43000.0,1.0,5.2,5120.0,142.8,?,125
4056,A07489,SOLVE226,271,281.0,58.4,0.012,174.4,43100.0,,11.2,6600.0,231.2,?,125
4057,A07143,SOLVE226,281,291.0,39.0,0.016,34.2,37280.0,73.6,4.0,5980.0,61.8,?,125
4058,A08324,SOLVE226,291,301.0,35.2,0.006,16.2,29280.0,2.6,3.8,3460.0,28.6,?,125
4059,A07934,SOLVE226,301,311.0,32.8,0.008,29.4,33060.0,9.4,5.0,5880.0,26.8,?,125
4060,A08320,SOLVE226,311,321.0,31.2,0.006,29.8,34600.0,9.4,2.6,6000.0,32.2,?,125
4061,A02287,SOLVE226,321,331.0,178.2,0.275,4008.8,243740.0,5.2,1.6,73700.0,46.8,?,125
4062,A02368,SOLVE226,331,341.0,58.2,0.266,4472.0,373000.0,1.0,1.2,48660.0,88.6,?,125
4063,A04065,SOLVE226,341,351.0,294.6,0.102,947.6,285200.0,13.6,2.2,63140.0,105.8,?,125
4064,A03707,SOLVE226,351,361.0,392.8,0.123,379.2,111180.0,6.8,4.0,63640.0,35.8,?,125
4065,A01878,SOLVE226,361,371.0,300.2,0.342,2730.0,208620.0,25.8,3.0,89760.0,48.8,?,125
4066,A04796,SOLVE226,371,381.0,159.8,0.068,338.2,78480.0,8.0,2.4,50700.0,49.8,?,125
4067,A07305,SOLVE226,381,391.0,41.6,0.014,37.8,40600.0,1.4,4.4,8100.0,74.6,?,125
4068,A07804,SOLVE226,391,401.0,33.6,0.009,24.2,42240.0,1.0,5.2,9960.0,62.0,?,125
4069,A05159,SOLVE227,281,291.0,30.0,0.056,147.4,23580.0,1.2,8.2,13400.0,25.0,?,126
4070,A06044,SOLVE227,291,301.0,37.0,0.034,77.2,31820.0,1.4,5.8,12400.0,62.0,?,126
4071,A05751,SOLVE227,301,311.0,14.8,0.04,22.8,36120.0,1.0,3.8,1680.0,59.2,?,126
4072,A06469,SOLVE227,311,321.0,39.6,0.026,95.3,34700.0,1.0,3.0,2260.0,44.0,?,126
4073,A06256,SOLVE227,321,331.0,70.6,0.03,27.5,40920.0,1.2,3.6,7920.0,37.6,?,126
4074,A05766,SOLVE227,331,341.0,24.0,0.039,12.1,28740.0,1.0,3.0,1960.0,31.8,?,126
4075,A08273,SOLVE227,341,351.0,8.8,0.006,1.6,23420.0,1.2,2.4,1860.0,21.6,?,126
4076,A06155,SOLVE227,351,361.0,7.2,0.032,29.4,41520.0,1.6,2.4,2460.0,41.6,?,126
4077,A04341,SOLVE227,361,371.0,78.6,0.087,2813.2,54600.0,1.0,4.0,17380.0,45.0,?,126
4078,A03246,SOLVE227,371,381.0,97.6,0.162,9572.4,112020.0,1.0,2.8,62660.0,45.4,?,126
4079,A00968,SOLVE227,381,391.0,96.2,0.584,9094.6,101060.0,1.0,3.2,28280.0,44.8,?,126
4080,A06634,SOLVE227,391,401.0,45.0,0.023,40.4,57600.0,1.0,2.0,8180.0,39.8,?,126
4081,A06840,SOLVE227,401,411.0,13.0,0.02,25.8,46860.0,1.0,2.6,1680.0,63.8,?,126
4082,A08675,SOLVE227,411,421.0,11.8,0.0025,173.8,37300.0,1.0,3.4,1800.0,45.8,?,126
4083,A07659,SOLVE227,421,431.0,14.0,0.01,210.6,36780.0,1.0,3.0,2240.0,48.0,?,126
4084,A04414,SOLVE228,231,241.0,197.8,0.084,280.6,91340.0,3.6,3.4,58960.0,41.0,?,127
4085,A06714,SOLVE228,241,251.0,47.0,0.022,213.4,40100.0,1.0,2.2,8600.0,62.8,?,127
4086,A06837,SOLVE228,251,261.0,29.2,0.02,63.8,34040.0,1.0,17.2,7520.0,92.0,?,127
4087,A05157,SOLVE228,261,271.0,36.0,0.056,203.4,33660.0,1.4,3.2,12800.0,58.6,?,127
4088,A05436,SOLVE228,271,281.0,48.4,0.048,274.4,36120.0,1.0,5.2,19860.0,32.2,?,127
4089,A07132,SOLVE228,281,291.0,42.0,0.016,110.8,41560.0,1.0,3.4,22220.0,38.6,?,127
4090,A07053,SOLVE229,141,151.0,25.0,0.01625,122.5,37300.0,5.0,19.25,4125.0,83.5,?,128
4091,A07218,SOLVE229,151,161.0,22.6,0.015,56.4,29000.0,2.4,6.2,5560.0,56.4,?,128
4092,A07313,SOLVE229,161,171.0,71.0,0.014,90.4,54360.0,1.0,8.0,2240.0,117.8,?,128
4093,A05656,SOLVE229,171,181.0,11.0,0.042,115.0,61020.0,1.0,7.2,160.0,157.8,?,128
4094,A06638,SOLVE229,181,191.0,12.0,0.023,70.8,51660.0,1.2,4.4,320.0,103.6,?,128
4095,A05160,SOLVE229,191,201.0,21.0,0.056,158.0,46580.0,2.0,25.4,900.0,132.8,?,128
4096,A07947,SOLVE229,201,208.6,14.78947368,0.007631579,122.8947368,49042.10526,1.736842105,5.473684211,547.3684211,69.52631579,?,128
4097,A06766,SOLVE230,121,131.0,64.0,0.021,17.6,46360.0,1.4,5.2,40580.0,49.0,?,129
4098,A07209,SOLVE230,131,141.0,96.2,0.015,88.2,74760.0,33.0,5.0,65720.0,37.4,?,129
4099,A07482,SOLVE230,141,151.0,34.4,0.012,273.2,28900.0,10.0,2.8,5860.0,30.6,?,129
4100,A07048,SOLVE230,151,161.0,53.4,0.017,325.6,35280.0,66.4,4.4,13280.0,35.2,?,129
4101,A06259,SOLVE230,161,171.0,130.4,0.03,2426.2,79820.0,41.2,4.4,51760.0,58.0,?,129
4102,A05574,SOLVE230,171,181.0,422.2,0.044,2892.0,113240.0,44.6,18.6,78460.0,209.0,?,129
4103,A05655,SOLVE230,181,191.0,386.4,0.042,803.4,74460.0,36.2,5.8,46260.0,55.8,?,129
4104,A06980,SOLVE230,191,201.0,84.8,0.018,434.0,21780.0,2.4,5.2,7160.0,31.2,?,129
4105,A06045,SOLVE230,201,211.0,53.0,0.034,441.8,22560.0,1.2,3.0,5380.0,28.0,?,129
4106,A07797,SOLVE230,211,221.0,29.6,0.009,24.4,24220.0,1.0,9.0,3080.0,59.6,?,129
4107,A07948,SOLVE230,221,231.0,21.30769231,0.007564103,27.82051282,23897.4359,1.0,12.97435897,4389.74359,58.51282051,?,129
4108,A05577,SOLVE231,71,81.0,48.2,0.044,134.8,84340.0,1.0,34.8,70.0,51.6,?,130
4109,A05768,SOLVE231,81,91.0,147.2,0.039,731.4,173900.0,4.0,6.6,60.0,72.2,?,130
4110,A08102,SOLVE231,91,101.0,87.8,0.007,607.2,138300.0,2.2,4.8,50.0,81.8,?,130
4111,A05678,SOLVE231,101,111.0,98.6,0.041,905.4,93520.0,2.0,33.4,60.0,339.0,?,130
4112,A05846,SOLVE231,111,121.0,77.8,0.038,1119.6,75200.0,1.0,28.4,70.0,533.8,?,130
4113,A02913,SOLVE231,121,131.0,667.6,0.195,543.0,154700.0,1.2,62.2,33920.0,597.4,?,130
4114,A04522,SOLVE231,131,141.0,172.0,0.08,408.6,91640.0,1.2,51.2,11040.0,315.2,?,130
4115,A07943,SOLVE231,141,151.0,34.2,0.008,261.8,56040.0,1.2,6.4,280.0,136.4,?,130
4116,A07814,SOLVE231,151,161.0,31.2,0.009,192.8,53600.0,1.0,2.8,220.0,134.2,?,130
4117,A08348,SOLVE231,161,171.0,34.4,0.006,135.4,58180.0,1.0,8.4,1120.0,149.6,?,130
4118,A07312,SOLVE231,171,181.0,28.6,0.014,113.0,51180.0,1.0,4.0,380.0,113.6,?,130
4119,A06850,SOLVE231,181,191.0,27.2,0.02,178.4,51340.0,1.0,6.2,590.0,80.4,?,130
4120,A05845,SOLVE231,191,201.0,25.0,0.038,114.2,47700.0,1.0,3.2,120.0,93.2,?,130
4121,A07939,SOLVE231,201,211.0,23.4,0.008,212.6,52800.0,1.2,3.8,160.0,114.4,?,130
4122,A07565,SOLVE232,121,131.0,22.0,0.011,260.6,,3.4,5.6,6880.0,76.0,?,131
4123,A07488,SOLVE232,131,141.0,48.6,0.012,198.4,,1.0,2.0,12020.0,83.4,?,131
4124,A07142,SOLVE232,141,151.0,24.6,0.016,212.0,51280.0,1.2,3.2,7740.0,80.8,?,131
4125,A06175,SOLVE232,151,161.0,66.2,0.031,208.8,42340.0,1.2,4.4,15300.0,55.4,?,131
4126,A05366,SOLVE232,161,171.0,72.6,0.05,262.8,53420.0,1.0,209.8,17980.0,251.2,?,131
4127,A04219,SOLVE232,171,181.0,46.2,0.094,3901.2,58480.0,2.2,4.0,23560.0,63.0,?,131
4128,A04147,SOLVE232,181,191.0,79.4,0.098,5120.0,78260.0,35.4,4.0,48780.0,62.2,?,131
4129,A00452,SOLVE232,191,201.0,119.8,0.88,16376.0,134400.0,40.8,4.8,119380.0,66.4,?,131
4130,A00424,SOLVE232,201,211.0,107.8,0.902,19000.0,109420.0,128.2,24.6,91000.0,100.2,?,131
4131,A00808,SOLVE232,211,221.0,222.4,0.644,12850.0,124280.0,222.6,121.6,108660.0,583.2,?,131
4132,A04337,SOLVE232,221,231.0,147.8,0.088,5680.4,84460.0,46.8,4.8,62800.0,75.8,?,131
4133,A06046,SOLVE232,231,241.0,130.8,0.034,1171.4,54600.0,1.6,18.4,29220.0,67.4,?,131
4134,A07931,SOLVE232,241,251.0,63.6,0.008,121.0,49020.0,1.2,7.4,18620.0,103.6,?,131
4135,A08739,SOLVE232,251,259.6,16.04651163,0.0025,101.3023256,46783.72093,1.0,2.302325581,1020.930233,96.53488372,?,131
4136,A08054,SOLVE233,111,121.0,51.6,0.007,18.0,53740.0,5.6,4.0,39300.0,51.6,?,132
4137,A05229,SOLVE233,121,131.0,71.2,0.053,19.4,46460.0,2.8,1.8,32640.0,48.0,?,132
4138,A03918,SOLVE233,131,141.0,83.2,0.109,64.9,63220.0,1.2,2.2,35520.0,48.2,?,132
4139,A05042,SOLVE233,141,151.0,183.2,0.06,845.0,90640.0,6.0,5.0,81240.0,32.8,?,132
4140,A02790,SOLVE233,151,161.0,163.2,0.209,1315.6,60760.0,4.8,7.4,59880.0,43.6,?,132
4141,A03561,SOLVE233,161,171.0,34.2,0.135,11.2,46820.0,,8.4,38820.0,31.0,?,132
4142,A04064,SOLVE233,171,181.0,55.0,0.102,8.1,67460.0,2.4,5.0,49460.0,49.8,?,132
4143,A04700,SOLVE233,181,191.0,51.6,0.072,3.6,54240.0,1.0,3.4,41500.0,37.4,?,132
4144,A05573,SOLVE233,191,201.0,34.4,0.044,42.4,44220.0,1.0,3.8,31560.0,27.2,?,132
4145,A06177,SOLVE233,201,208.8,30.43589744,0.030641026,6.846153846,37558.97436,1.0,2.512820513,22220.51282,31.71794872,?,132
4146,A07368,SOLVE234,121,131.0,7.2,0.013,240.0,50940.0,1.0,12.4,5300.0,42.0,?,133
4147,A08253,SOLVE234,131,141.0,7.6,0.006,110.6,51860.0,3.2,7.6,9000.0,50.4,?,133
4148,A07367,SOLVE234,141,151.0,14.0,0.013,96.4,46800.0,1.6,22.8,10600.0,79.4,?,133
4149,A07905,SOLVE234,151,161.0,4.4,0.008,20.8,27840.0,1.0,12.2,7180.0,60.2,?,133
4150,A07471,SOLVE234,161,171.0,16.0,0.012,104.0,56140.0,1.0,55.8,23260.0,415.4,?,133
4151,A06627,SOLVE234,171,181.0,18.4,0.023,80.4,51980.0,1.2,7.0,5760.0,67.4,?,133
4152,A08773,SOLVE236,121,131.0,15.75,0.0025,308.0,40400.0,44.75,3.5,650.0,27.0,?,134
4153,A08091,SOLVE236,131,141.0,20.0,0.007,299.8,35620.0,47.4,3.0,1640.0,32.4,?,134
4154,A03590,SOLVE236,141,151.0,37.4,0.133,414.6,58240.0,27.6,3.6,6280.0,38.6,?,134
4155,A02827,SOLVE236,151,161.0,45.6,0.206,999.8,,68.6,3.8,17280.0,46.4,?,134
4156,A01801,SOLVE236,161,171.0,171.2,0.356,946.8,244700.0,27.4,10.6,54580.0,100.8,?,134
4157,A02081,SOLVE236,171,181.0,283.8,0.308,185.0,294400.0,59.6,10.2,75400.0,99.2,?,134
4158,A02080,SOLVE236,181,191.0,185.8,0.308,3659.4,177940.0,11.4,6.8,55100.0,92.0,?,134
4159,A04849,SOLVE236,191,201.0,43.0,0.066,550.4,79840.0,2.8,4.2,12400.0,103.8,?,134
4160,A07684,SOLVE236,201,211.0,10.6,0.01,19.0,50240.0,1.0,2.8,900.0,116.6,?,134
4161,A08088,SOLVE236,211,221.0,11.0,0.007,17.2,48800.0,1.0,3.2,690.0,73.8,?,134
4162,A08087,SOLVE236,221,231.0,14.0,0.007,30.0,52960.0,1.0,4.6,1030.0,123.4,?,134
4163,A08321,SOLVE236,231,241.0,29.6,0.006,8.0,62260.0,1.0,7.4,10260.0,154.2,?,134
4164,A08319,SOLVE236,241,251.0,19.0,0.006,120.4,61620.0,1.0,13.8,5760.0,173.8,?,134
4165,A08317,SOLVE236,251,261.0,14.4,0.006,264.6,47020.0,1.0,11.8,4640.0,109.4,?,134
4166,A08316,SOLVE236,261,271.0,19.4,0.006,76.8,46940.0,1.0,5.0,2720.0,101.8,?,134
4167,A07211,SOLVE236,271,281.0,45.8,0.015,361.4,55540.0,1.4,14.4,8680.0,210.4,?,134
4168,A05943,SOLVE236,281,291.0,149.6,0.036,68.8,66000.0,1.8,12.6,24880.0,166.2,?,134
4169,A08755,SOLVE236,291,301.0,38.0,0.0025,165.6,49040.0,1.2,3.0,5460.0,74.6,?,134
4170,A08310,SOLVE236,301,311.0,60.2,0.006,262.2,53960.0,2.0,4.0,10080.0,89.8,?,134
4171,A06981,SOLVE236,311,321.0,83.8,0.018,422.6,43280.0,3.8,33.4,24820.0,84.0,?,134
4172,A07486,SOLVE236,321,331.0,24.6,0.012,159.4,42680.0,1.4,2.2,3000.0,59.0,?,134
4173,A08082,SOLVE236,331,341.0,15.4,0.007,121.2,39240.0,1.0,1.8,1500.0,53.8,?,134
4174,A08081,SOLVE236,341,351.0,18.2,0.007,9.6,39740.0,1.0,1.0,3120.0,57.4,?,134
4175,A08750,SOLVE236,351,361.0,9.2,0.0025,7.2,46300.0,1.2,1.8,1700.0,56.2,?,134
4176,A07485,SOLVE236,361,371.0,7.8,0.012,1.6,,1.0,1.0,920.0,46.8,?,134
4177,A08304,SOLVE236,371,381.0,6.8,0.006,29.8,40420.0,1.0,1.2,510.0,42.6,?,134
4178,A08300,SOLVE236,381,391.0,10.2,0.006,94.6,46020.0,1.2,2.8,4780.0,58.6,?,134
4179,A07377,SOLVE236,391,401.0,8.0,0.013,61.2,44000.0,1.0,2.0,1900.0,60.8,?,134
4180,A07676,SOLVE236,401,411.0,9.8,0.01,3.6,45780.0,1.0,1.4,2360.0,60.4,?,134
4181,A07674,SOLVE236,411,421.0,5.6,0.01,4.0,46700.0,1.0,1.2,870.0,54.4,?,134
4182,A08078,SOLVE236,421,431.0,7.8,0.007,6.6,59440.0,1.0,2.0,1700.0,70.4,?,134
4183,A05503,SOLVE236,431,441.0,11.0,0.046,255.0,59060.0,1.0,2.0,2600.0,54.2,?,134
4184,A07301,SOLVE236,441,451.0,20.8,0.014,758.2,49040.0,1.2,3.4,5380.0,52.4,?,134
4185,A07795,SOLVE236,451,461.0,4.6,0.009,147.4,45720.0,1.0,1.6,680.0,38.8,?,134
4186,A07792,SOLVE236,461,471.0,9.0,0.009,93.4,53800.0,1.0,2.0,3560.0,57.6,?,134
4187,A05677,SOLVE236,471,481.0,8.2,0.041,5.0,57180.0,1.0,1.6,2360.0,60.0,?,134
4188,A07667,SOLVE236,481,491.0,6.0,0.01,67.0,57720.0,1.0,1.4,1160.0,58.8,?,134
4189,A07790,SOLVE236,491,501.0,20.8,0.009,270.4,57680.0,1.0,1.4,4200.0,58.8,?,134
4190,A07554,SOLVE236,501,511.0,14.6,0.011,83.0,48760.0,1.0,1.4,2840.0,55.2,?,134
4191,A07787,SOLVE236,511,521.0,38.2,0.009,18.8,56720.0,1.0,1.6,6420.0,58.4,?,134
4192,A08065,SOLVE236,521,531.0,68.4,0.007,108.6,62200.0,1.0,1.8,9640.0,57.0,?,134
4193,A07786,SOLVE236,531,541.0,24.6,0.009,67.2,58640.0,1.0,2.2,3280.0,64.0,?,134
4194,A08271,SOLVE236,541,551.0,25.2,0.006,126.2,51800.0,1.0,2.6,3600.0,53.2,?,134
