Unique_ID,holeid,from,to,As,Au,Pb,Fe,Mo,Cu,S,Zn,Class,Pb_category,x_pos,predicted_pbcutoff,score,predicted_class,predicted_weights,depth_mid,predicted_xgboost
A06717,SOLVE197,631,641.0,33.6,0.022,380.0,52140.0,1.8,2.4,12340.0,74.4,B,250–500,110,A,121.33590588235293,A,A,636.0,B
A07553,SOLVE197,641,651.0,29.6,0.011,130.4,34560.0,1.0,2.0,4540.0,88.0,B,100–250,110,B,37.04207058823529,B,B,646.0,B
A07665,SOLVE197,651,661.0,38.0,0.01,155.4,40540.0,1.0,2.8,7520.0,43.2,B,100–250,110,B,43.397176470588235,B,B,656.0,B
A05220,SOLVE197,661,671.0,31.6,0.054,430.2,49640.0,2.0,2.8,15580.0,37.0,B,250–500,110,A,139.0289882352941,A,A,666.0,B
A07551,SOLVE197,671,681.0,50.8,0.011,219.2,44500.0,1.2,2.4,7480.0,40.0,B,100–250,110,A,61.893835294117636,A,A,676.0,B
A08268,SOLVE197,681,691.0,24.0,0.006,171.6,44120.0,1.6,2.0,13860.0,33.6,B,100–250,110,A,52.67407058823528,B,B,686.0,B
A08262,SOLVE197,691,701.0,19.8,0.006,152.4,30020.0,1.2,2.2,9000.0,27.6,B,100–250,110,B,47.12583529411764,B,B,696.0,B
A08057,SOLVE197,701,711.0,17.6,0.007,88.4,36300.0,1.2,2.2,9040.0,36.0,B,<100,110,B,25.860141176470588,B,B,706.0,B
A05765,SOLVE197,711,721.0,15.4,0.039,102.8,39200.0,1.0,2.8,5840.0,35.6,B,100–250,110,B,31.306164705882352,B,B,716.0,B
A06351,SOLVE197,721,731.0,21.6,0.028,149.6,48080.0,1.0,3.8,12040.0,29.4,B,100–250,110,B,45.66644705882352,B,B,726.0,B
A04857,SOLVE197,731,741.0,102.8,0.065,415.2,59920.0,2.0,4.4,20160.0,54.6,B,250–500,110,A,115.48517647058823,A,A,736.0,B
A07783,SOLVE197,741,751.0,19.8,0.009,151.0,53620.0,1.2,2.2,2840.0,40.0,B,100–250,110,B,46.648752941176475,B,B,746.0,B
A04650,SOLVE197,751,761.0,14.2,0.073,679.4,44300.0,2.4,1.8,6880.0,38.6,B,500–1000,110,A,228.64197647058822,A,A,756.0,B
A07906,SOLVE197,761,771.0,11.8,0.008,11.8,26080.0,1.0,2.6,1600.0,42.4,B,<100,110,B,1.1850352941176472,B,B,766.0,B
A08044,SOLVE197,771,781.0,24.6,0.007,97.2,51000.0,3.4,2.8,10740.0,40.6,B,<100,110,B,27.516611764705882,B,B,776.0,B
A08247,SOLVE197,781,791.0,72.4,0.006,129.8,62240.0,3.8,4.0,13460.0,52.6,B,100–250,110,B,26.351717647058823,B,B,786.0,B
A07901,SOLVE197,791,801.0,36.2,0.008,224.6,48060.0,1.8,4.6,9080.0,40.2,B,100–250,110,A,67.64150588235293,A,A,796.0,B
A07126,SOLVE197,801,811.0,15.0,0.016,95.0,40660.0,1.0,2.8,2900.0,38.2,B,<100,110,B,28.744188235294114,B,B,806.0,B
A07124,SOLVE197,811,821.0,13.4,0.016,79.8,41820.0,1.0,2.8,2080.0,38.8,B,<100,110,B,23.97242352941176,B,B,816.0,B
A07123,SOLVE197,821,831.0,44.4,0.016,14.8,53360.0,1.0,6.4,7000.0,47.8,B,<100,110,B,-6.227576470588235,B,B,826.0,B
A06506,SOLVE197,831,841.0,72.6,0.025,168.6,51880.0,2.8,284.8,11260.0,439.8,B,100–250,110,A,39.329411764705874,B,B,836.0,B
A06971,SOLVE197,841,851.0,25.6,0.018,139.8,43740.0,15.6,4.8,3760.0,37.4,B,100–250,110,B,44.37750588235294,B,B,846.0,B
A07771,SOLVE197,851,861.0,36.0,0.009,231.4,63780.0,1.4,6.6,8660.0,45.0,B,100–250,110,A,69.92875294117646,A,A,856.0,B
A07288,SOLVE197,861,871.0,11.8,0.014,109.2,42500.0,1.0,1.0,840.0,28.2,B,100–250,110,B,34.41675294117647,B,B,866.0,B
A08027,SOLVE197,871,881.0,12.8,0.007,127.4,58620.0,1.0,2.0,1740.0,41.6,B,100–250,110,B,40.36602352941176,B,B,876.0,A
A07035,SOLVE197,881,891.0,32.6,0.017,329.2,60180.0,1.0,8.6,4640.0,62.2,B,250–500,110,A,104.09261176470588,A,A,886.0,B
A07766,SOLVE197,891,901.0,24.8,0.009,154.6,53160.0,1.4,3.4,3680.0,37.4,B,100–250,110,B,46.62522352941176,B,B,896.0,B
A06828,SOLVE197,901,911.0,38.8,0.02,137.2,57000.0,1.6,7.0,9280.0,41.6,B,100–250,110,B,37.10964705882352,B,B,906.0,B
A08021,SOLVE197,911,921.0,53.5,0.007,263.4,61640.0,1.0,5.8,11960.0,49.6,B,250–500,110,A,76.23190588235293,A,A,916.0,B
A08567,SOLVE197,921,931.0,53.2,0.0025,164.0,62760.0,1.4,7.2,10120.0,63.2,B,100–250,110,A,42.48047058823529,B,B,926.0,A
A08206,SOLVE197,931,941.0,29.6,0.006,48.2,55900.0,1.0,3.2,4520.0,55.0,B,<100,110,B,8.996423529411762,B,B,936.0,B
A08561,SOLVE197,941,951.0,19.8,0.0025,193.8,57360.0,1.0,3.4,2460.0,55.4,B,100–250,110,A,61.2075294117647,A,A,946.0,B
A08559,SOLVE197,951,961.0,11.4,0.0025,83.4,53340.0,1.0,2.4,1440.0,43.4,B,<100,110,B,25.715764705882354,B,B,956.0,B
A08009,SOLVE197,961,971.0,23.2,0.007,137.4,44860.0,1.0,2.4,3380.0,34.4,B,100–250,110,B,41.08602352941176,B,B,966.0,B
A07627,SOLVE197,971,981.0,15.8,0.01,135.2,45740.0,1.0,2.6,6060.0,27.6,B,100–250,110,B,42.251294117647056,B,B,976.0,B
A08550,SOLVE197,981,991.0,22.0,0.0025,247.8,59900.0,1.0,3.8,12960.0,41.8,B,100–250,110,A,79.06164705882352,A,A,986.0,B
A06754,SOLVE197,991,1001.0,31.8,0.021,130.2,50160.0,1.8,4.4,5640.0,42.0,B,100–250,110,B,36.575717647058816,B,B,996.0,B
A05048,SOLVE197,1001,1011.0,45.0,0.059,444.4,55320.0,1.4,3.6,9500.0,38.4,B,250–500,110,A,140.27934117647058,A,A,1006.0,B
A07349,SOLVE197,1011,1021.0,15.8,0.013,109.8,52840.0,1.0,1.8,4360.0,34.6,B,100–250,110,B,33.585976470588236,B,B,1016.0,A
A07194,SOLVE197,1021,1031.0,60.0,0.015,212.6,70860.0,2.2,34.8,12600.0,114.6,B,100–250,110,A,57.47341176470589,A,A,1026.0,B
A08525,SOLVE197,1031,1041.0,26.8,0.0025,191.4,52160.0,1.4,3.2,8980.0,35.2,A,100–250,110,A,58.66164705882353,A,A,1036.0,A
A08522,SOLVE197,1041,1051.0,21.4,0.0025,164.4,50240.0,1.4,2.8,6440.0,35.6,A,100–250,110,A,50.847529411764704,B,B,1046.0,A
A08516,SOLVE197,1051,1061.0,14.8,0.0025,136.4,55060.0,2.2,2.0,9420.0,30.2,A,100–250,110,B,43.17223529411765,B,B,1056.0,A
A08510,SOLVE197,1061,1071.0,19.8,0.0025,280.0,59840.0,2.4,2.0,11060.0,33.0,A,250–500,110,A,90.91341176470588,A,A,1066.0,A
A08506,SOLVE197,1071,1081.0,21.6,0.0025,373.6,71900.0,2.4,2.8,13700.0,36.8,A,250–500,110,A,122.38164705882353,A,A,1076.0,A
A08501,SOLVE197,1081,1091.0,16.0,0.0025,130.2,59460.0,1.0,1.2,8720.0,37.6,A,100–250,110,B,40.49223529411764,B,B,1086.0,A
A07616,SOLVE197,1091,1101.0,20.8,0.01,553.2,65120.0,4.0,1.4,9980.0,40.4,A,500–1000,110,A,184.20423529411764,A,A,1096.0,A
A08490,SOLVE197,1101,1111.0,21.2,0.0025,157.2,60600.0,2.6,3.0,6420.0,34.0,A,100–250,110,B,48.69694117647058,B,B,1106.0,A
A08482,SOLVE197,1111,1121.0,26.0,0.0025,160.2,59340.0,2.0,3.2,11780.0,31.8,A,100–250,110,A,48.3510588235294,B,B,1116.0,A
A08162,SOLVE197,1121,1131.0,12.2,0.006,33.2,48300.0,1.0,4.0,1940.0,29.6,A,<100,110,B,8.382305882352941,B,B,1126.0,A
A07983,SOLVE197,1131,1141.0,10.8,0.007,150.4,57480.0,1.4,4.2,18160.0,28.4,A,100–250,110,B,48.815435294117655,B,B,1136.0,A
A07734,SOLVE197,1141,1151.0,6.4,0.009,254.4,70680.0,2.4,1.8,21860.0,22.6,A,250–500,110,A,85.64875294117647,A,A,1146.0,A
A08153,SOLVE197,1151,1161.0,6.0,0.006,61.6,63740.0,1.0,4.4,19920.0,29.8,A,<100,110,B,19.676423529411764,B,B,1156.0,A
A08463,SOLVE197,1161,1171.0,6.0,0.0025,90.0,66160.0,1.0,2.4,8400.0,29.6,A,<100,110,B,29.36517647058823,B,B,1166.0,A
A08458,SOLVE197,1171,1181.0,6.0,0.0025,255.8,67760.0,1.6,2.0,17240.0,30.0,A,250–500,110,A,86.05929411764707,A,A,1176.0,A
A07975,SOLVE197,1181,1191.0,6.2,0.007,180.8,46980.0,2.4,2.4,6880.0,23.2,A,100–250,110,A,60.58955294117648,A,A,1186.0,A
A08144,SOLVE197,1191,1201.0,6.8,0.006,218.6,61160.0,1.2,1.8,27940.0,25.8,A,100–250,110,A,73.07642352941176,A,A,1196.0,A
A08438,SOLVE197,1201,1211.0,6.4,0.0025,105.4,63480.0,1.0,1.8,21460.0,21.0,A,100–250,110,B,34.51576470588235,B,B,1206.0,A
A08429,SOLVE197,1211,1221.0,5.6,0.0025,112.4,67020.0,1.2,1.4,12660.0,27.8,A,100–250,110,B,37.15341176470588,B,B,1216.0,A
A07971,SOLVE197,1221,1231.0,7.8,0.007,186.4,64360.0,1.0,1.8,15100.0,26.4,A,100–250,110,A,61.78955294117647,A,A,1226.0,A
A07417,SOLVE197,1231,1241.0,8.6,0.012,489.6,61940.0,17.19121062129759,13.651622955398544,28500.0,37.4,A,250–500,110,A,209.09540298507468,A,A,1236.0,A
A07719,SOLVE197,1241,1251.0,7.6,0.009,709.4,74380.0,1.8,3.0,24800.0,36.8,A,500–1000,110,A,240.44639999999998,A,A,1246.0,A
A08125,SOLVE197,1251,1261.0,9.0,0.006,282.8,64360.0,1.2,3.6,26320.0,36.2,A,250–500,110,A,94.41054117647059,A,A,1256.0,A
A03452,SOLVE197,1261,1271.0,12.6,0.144,3830.0,49820.0,9.0,4.8,30800.0,33.2,A,2000–4000,110,A,1305.3776941176468,A,A,1266.0,A
A03314,SOLVE197,1271,1281.0,12.8,0.156,5290.8,44680.0,34.0,10.6,26260.0,33.4,A,>4000,110,A,1809.0128941176467,A,A,1276.0,A
A06541,SOLVE197,1281,1291.0,15.6,0.024,520.2,39360.0,35.2,7.2,26980.0,31.6,A,500–1000,110,A,180.90098823529416,A,A,1286.0,A
A06656,SOLVE197,1291,1301.0,8.4,0.022,265.0,51100.0,6.6,3.2,20120.0,30.8,A,250–500,110,A,89.63943529411765,A,A,1296.0,A
A07503,SOLVE197,1301,1311.0,4.6,0.011,288.2,71620.0,1.6,3.2,10640.0,26.4,A,250–500,110,A,97.47736470588234,A,A,1306.0,A
A08377,SOLVE197,1311,1321.0,4.0,0.0025,126.6,65740.0,1.4,3.0,4520.0,25.2,A,100–250,110,B,42.45458823529412,B,B,1316.0,A
A07396,SOLVE197,1321,1331.0,7.0,0.012,415.2,73220.0,2.4,5.2,32260.0,54.4,A,250–500,110,A,140.35519999999997,A,A,1326.0,A
A07580,SOLVE197,1331,1341.0,11.8,0.01,370.4,78400.0,3.4,5.2,33440.0,40.2,A,250–500,110,A,124.03952941176468,A,A,1336.0,A
A07955,SOLVE197,1341,1351.0,5.0,0.007,186.8,63220.0,1.2,3.0,8320.0,28.4,A,100–250,110,A,62.693082352941175,A,A,1346.0,A
A07228,SOLVE197,1351,1361.0,6.6,0.014,317.4,72340.0,1.4,4.2,44240.0,34.4,A,250–500,110,A,106.88028235294117,A,A,1356.0,A
A06526,SOLVE197,1361,1371.0,4.4,0.024,261.8,61300.0,1.6,2.6,34540.0,26.8,A,250–500,110,A,88.52451764705881,A,A,1366.0,A
A07819,SOLVE197,1371,1381.0,3.4,0.008,195.2,59560.0,1.8,2.8,31100.0,24.2,A,100–250,110,A,66.1003294117647,A,A,1376.0,A
A07060,SOLVE197,1381,1391.0,3.6,0.016,372.4,61840.0,1.4,3.8,28340.0,29.8,A,250–500,110,A,126.42183529411763,A,A,1386.0,A
A06295,SOLVE197,1391,1401.0,9.2,0.028,471.2,62520.0,3.0,5.8,35280.0,34.2,A,250–500,110,A,159.02174117647058,A,A,1396.0,A
A06522,SOLVE197,1401,1411.0,11.8,0.024,652.6,53120.0,6.0,9.2,34680.0,34.0,A,500–1000,110,A,220.87275294117646,A,A,1406.0,A
A04491,SOLVE197,1821,1831.0,10.6,0.08,871.2,41340.0,7.6,3.0,12580.0,30.2,A,500–1000,110,A,296.1138823529412,A,A,1826.0,A
A06356,SOLVE197,1831,1841.0,7.2,0.027,502.8,52200.0,4.6,3.4,11020.0,29.2,A,500–1000,110,A,170.6592,A,A,1836.0,A
A06906,SOLVE197,1841,1851.0,5.6,0.018,529.2,46060.0,5.0,4.4,6520.0,27.2,A,500–1000,110,A,180.16338823529412,A,A,1846.0,A
A06089,SOLVE197,1851,1861.0,6.2,0.032,834.8,46600.0,8.0,4.8,6100.0,30.4,A,500–1000,110,A,284.9095529411764,A,A,1856.0,A
A06856,SOLVE197,1861,1871.0,7.8,0.019,408.4,40860.0,3.8,3.8,4160.0,29.8,A,250–500,110,A,138.12592941176467,A,A,1866.0,A
A07229,SOLVE197,1871,1881.0,8.8,0.014,234.6,31440.0,1.4,3.6,3320.0,34.6,A,100–250,110,A,78.06145882352939,A,A,1876.0,A
A05129,SOLVE197,1881,1891.0,7.8,0.056,613.6,30200.0,12.4,3.6,6040.0,32.2,A,500–1000,110,A,209.96348235294116,A,A,1886.0,A
A04103,SOLVE197,1891,1901.0,7.0,0.1,1385.0,31240.0,19.8,3.2,9840.0,32.4,A,1000–2000,110,A,474.9294117647059,A,A,1896.0,A
A05469,SOLVE197,1901,1911.0,19.0,0.046,1060.0,20300.0,10.2,3.8,7280.0,28.4,A,1000–2000,110,A,358.89807058823527,A,A,1906.0,A
A03755,SOLVE197,1911,1921.0,7.4,0.12,1325.8,25740.0,9.8,4.0,2280.0,40.4,A,1000–2000,110,A,452.51435294117647,A,A,1916.0,A
A04370,SOLVE197,1921,1931.0,2.4,0.086,662.0,16520.0,5.8,4.2,920.0,32.4,A,500–1000,110,A,226.4820705882353,A,A,1926.0,A
A04947,SOLVE197,1931,1941.0,5.6,0.062,990.0,20500.0,9.6,2.8,2120.0,29.6,A,500–1000,110,A,338.3599058823529,A,A,1936.0,A
A04140,SOLVE197,1941,1951.0,23.8,0.098,1592.2,28700.0,10.6,3.6,3980.0,26.4,A,1000–2000,110,A,539.3243294117647,A,A,1946.0,A
A04449,SOLVE197,1951,1961.0,8.2,0.082,1691.8,28720.0,19.0,3.4,8640.0,25.0,A,1000–2000,110,A,579.1189647058824,A,A,1956.0,A
A04285,SOLVE197,1961,1971.0,8.4,0.09,1259.4,37060.0,12.2,5.4,7440.0,33.4,A,1000–2000,110,A,430.10400000000004,A,A,1966.0,A
A07658,SOLVE198,331,341.0,48.6,0.01,181.2,36000.0,1.2,16.4,17780.0,135.2,B,100–250,111,A,49.49835294117647,B,B,336.0,B
A08051,SOLVE198,341,351.0,42.2,0.007,21.8,34040.0,1.0,5.0,12560.0,49.4,B,<100,111,B,-3.2716235294117655,B,B,346.0,B
A06350,SOLVE198,351,361.0,44.8,0.028,102.0,39240.0,1.2,18.4,17180.0,81.4,B,100–250,111,B,23.464094117647058,B,B,356.0,B
A07782,SOLVE198,361,371.0,31.6,0.009,36.6,32480.0,1.2,3.8,8660.0,67.0,B,<100,111,B,4.564047058823528,B,B,366.0,B
A07043,SOLVE198,371,381.0,59.8,0.017,15.6,33160.0,1.2,6.8,11180.0,59.8,B,<100,111,B,-9.897976470588233,B,B,376.0,B
A07909,SOLVE198,381,391.0,43.4,0.008,8.6,33240.0,1.0,9.8,14920.0,62.2,B,<100,111,B,-8.085552941176472,B,B,386.0,B
A08252,SOLVE198,391,401.0,28.4,0.006,79.8,32100.0,1.2,23.2,9120.0,78.0,B,<100,111,B,20.130541176470587,B,B,396.0,B
A07652,SOLVE198,401,411.0,55.6,0.01,18.2,36260.0,1.0,16.8,23180.0,65.2,B,<100,111,B,-7.967529411764708,B,B,406.0,B
A08043,SOLVE198,411,421.0,28.0,0.007,10.8,36740.0,1.2,14.2,16000.0,65.2,B,<100,111,B,-3.3069176470588237,B,B,416.0,B
A08042,SOLVE198,421,431.0,30.8,0.007,11.0,39700.0,1.6,5.6,26760.0,52.2,B,<100,111,B,-3.8786823529411767,B,B,426.0,B
A07902,SOLVE198,431,441.0,35.0,0.008,7.6,34360.0,1.4,3.4,16400.0,24.0,B,<100,111,B,-6.167905882352942,B,B,436.0,B
A07777,SOLVE198,441,451.0,47.2,0.009,7.6,34840.0,4.6,2.0,14980.0,19.2,B,<100,111,B,-8.647717647058824,B,B,446.0,B
A05959,SOLVE198,451,461.0,135.0,0.035,18.2,115100.0,1.0,4.6,80740.0,45.2,B,<100,111,B,-28.513411764705882,B,B,456.0,B
A04795,SOLVE198,461,471.0,427.0,0.068,92.4,230420.0,1.0,7.4,101680.0,77.0,B,<100,111,B,-78.76837647058824,B,B,466.0,B
A05499,SOLVE198,471,481.0,104.2,0.046,7.4,69580.0,1.0,5.0,52220.0,37.8,B,<100,111,B,-24.224282352941177,B,B,476.0,B
A04112,SOLVE198,481,491.0,341.2,0.1,67.4,117760.0,1.0,3.0,93780.0,35.8,B,<100,111,B,-65.08470588235294,B,B,486.0,B
A07121,SOLVE198,491,501.0,28.4,0.016,301.2,49000.0,4.0,3.6,18340.0,48.6,B,250–500,111,A,96.26183529411763,A,A,496.0,B
A06464,SOLVE198,501,511.0,25.2,0.026,263.4,40380.0,1.0,1.8,9960.0,46.6,B,250–500,111,A,83.5601882352941,A,A,506.0,B
A07466,SOLVE198,511,521.0,14.4,0.012,56.4,35320.0,17.19121062129759,3.4,2940.0,48.8,B,<100,111,B,19.686447761194028,B,B,516.0,B
A06834,SOLVE198,521,531.0,24.6,0.02,204.4,51220.0,1.0,9.2,13180.0,67.0,B,100–250,111,A,63.584941176470586,A,A,526.0,B
A07646,SOLVE198,531,541.0,14.8,0.01,104.8,47740.0,1.0,2.2,6300.0,57.8,B,100–250,111,B,32.138352941176464,B,B,536.0,B
A07896,SOLVE198,541,551.0,16.8,0.008,96.0,45660.0,1.0,2.6,8960.0,48.0,B,<100,111,B,28.617976470588232,B,B,546.0,B
A05764,SOLVE198,551,561.0,32.4,0.039,257.4,41940.0,1.0,4.6,9220.0,49.6,B,250–500,111,A,79.65204705882353,A,A,556.0,B
A08025,SOLVE198,561,571.0,29.4,0.007,121.8,45380.0,1.0,4.2,9540.0,53.2,B,100–250,111,B,34.15896470588235,B,B,566.0,B
A05859,SOLVE198,571,581.0,36.8,0.037,34.2,45140.0,1.0,2.4,16340.0,32.0,B,<100,111,B,2.36225882352941,B,B,576.0,B
A06706,SOLVE198,581,591.0,52.2,0.022,88.4,47820.0,1.0,4.4,18620.0,44.6,B,<100,111,B,16.865317647058824,B,B,586.0,B
A06705,SOLVE198,591,601.0,23.8,0.022,139.2,39420.0,1.2,3.2,4740.0,53.6,B,100–250,111,B,41.590023529411766,B,B,596.0,B
A06040,SOLVE198,601,611.0,25.8,0.034,121.6,34340.0,1.4,2.6,5720.0,41.2,B,100–250,111,B,35.11228235294117,B,B,606.0,B
A06152,SOLVE198,611,621.0,38.6,0.032,211.8,38140.0,1.0,5.4,11740.0,41.2,B,100–250,111,A,62.48837647058823,A,A,616.0,B
A02741,SOLVE198,621,631.0,45.0,0.215,239.6,45120.0,1.0,3.0,11240.0,34.8,B,100–250,111,A,70.35105882352943,A,A,626.0,B
A06382,SOLVE198,631,641.0,57.2,0.027,193.0,34240.0,1.0,5.4,8200.0,29.4,B,100–250,111,A,51.25919999999999,B,B,636.0,B
A07635,SOLVE198,641,651.0,16.0,0.01,223.6,29320.0,1.0,3.4,4180.0,34.6,B,100–250,111,A,72.3595294117647,A,A,646.0,B
A08208,SOLVE198,651,661.0,35.4,0.006,105.4,35560.0,1.8,3.2,8940.0,37.6,B,100–250,111,B,27.17995294117647,B,B,656.0,B
A07113,SOLVE198,661,671.0,20.4,0.016,96.4,34380.0,1.0,2.8,3380.0,45.0,B,<100,111,B,27.824188235294116,B,B,666.0,B
A06245,SOLVE198,671,681.0,27.8,0.03,271.0,46860.0,1.6,2.4,9060.0,44.0,B,250–500,111,A,85.60799999999999,A,A,676.0,B
A05361,SOLVE198,681,691.0,29.0,0.05,229.0,42940.0,1.0,2.2,5600.0,43.8,B,100–250,111,A,70.84470588235294,A,A,686.0,B
A06037,SOLVE198,691,701.0,35.8,0.034,307.2,54720.0,1.0,2.0,6120.0,50.2,B,250–500,111,A,95.76169411764705,A,A,696.0,B
A04792,SOLVE198,701,711.0,9.6,0.068,133.4,38600.0,1.0,1.6,1300.0,30.8,B,100–250,111,B,43.2528,B,B,706.0,B
A07753,SOLVE198,711,721.0,18.4,0.009,89.6,50460.0,1.0,1.6,4080.0,50.2,B,<100,111,B,26.020517647058817,B,B,716.0,B
A08188,SOLVE198,721,731.0,8.6,0.006,15.4,59000.0,1.0,1.2,1740.0,58.4,B,<100,111,B,3.2411294117647063,B,B,726.0,A
A06962,SOLVE198,731,741.0,24.2,0.018,46.8,49120.0,1.0,1.2,3020.0,51.8,B,<100,111,B,9.918682352941172,B,B,736.0,B
A00278,SOLVE198,741,751.0,69.8,1.069,90.2,58940.0,1.0,1.8,10260.0,50.8,A,<100,111,B,13.121223529411763,B,B,746.0,A
A04697,SOLVE198,751,761.0,14.0,0.072,426.6,57720.0,7.0,2.2,9900.0,50.0,A,250–500,111,A,143.4182588235294,A,A,756.0,A
A07874,SOLVE198,761,771.0,9.8,0.008,35.0,54460.0,1.2,1.2,4180.0,53.6,A,<100,111,B,9.660329411764703,B,B,766.0,A
A08174,SOLVE198,771,781.0,18.0,0.006,163.6,55500.0,2.2,2.4,6480.0,52.2,A,100–250,111,A,51.62465882352941,B,B,776.0,A
A03810,SOLVE198,781,791.0,20.8,0.116,141.6,68600.0,17.19121062129759,6.0,5200.0,54.2,A,100–250,111,B,54.487402985074624,A,A,786.0,A
A07615,SOLVE198,791,801.0,13.0,0.01,81.2,48840.0,1.0,10.0,1860.0,38.4,A,<100,111,B,24.55247058823529,B,B,796.0,A
A06686,SOLVE198,801,811.0,80.6,0.022,185.8,54880.0,1.4,11.8,15480.0,51.8,A,100–250,111,A,42.83002352941177,B,B,806.0,A
A05913,SOLVE198,811,821.0,67.4,0.036,377.8,76140.0,1.0,9.6,23380.0,51.8,A,250–500,111,A,111.67030588235293,A,A,816.0,A
A06557,SOLVE198,821,831.0,51.0,0.024,190.4,62660.0,1.0,7.0,12840.0,57.0,A,100–250,111,A,51.976282352941176,B,B,826.0,A
A06681,SOLVE198,831,841.0,35.0,0.022,15.8,56260.0,1.0,3.2,14700.0,47.2,A,<100,111,B,-3.4523294117647065,B,B,836.0,A
A06131,SOLVE198,841,851.0,72.0,0.032,180.0,66720.0,2.0,4.2,22740.0,49.2,A,100–250,111,A,43.20602352941175,B,B,846.0,A
A07096,SOLVE198,851,861.0,23.2,0.016,114.4,55360.0,1.0,2.8,11900.0,49.8,A,100–250,111,B,33.240658823529415,B,B,856.0,A
A07602,SOLVE198,861,871.0,30.2,0.01,114.8,55280.0,1.2,3.8,5760.0,61.0,A,100–250,111,B,31.60658823529412,B,B,866.0,A
A07255,SOLVE198,871,881.0,41.2,0.014,292.4,57340.0,1.6,3.4,7360.0,47.4,A,250–500,111,A,89.43792941176469,A,A,876.0,B
A07727,SOLVE198,881,891.0,9.2,0.009,140.4,38500.0,1.0,1.6,1740.0,27.8,A,100–250,111,B,45.73345882352942,B,B,886.0,A
A06939,SOLVE198,891,901.0,11.0,0.018,121.6,38220.0,1.0,1.4,1980.0,28.0,A,100–250,111,B,38.85515294117646,B,B,896.0,A
A07972,SOLVE198,901,911.0,37.4,0.007,122.0,72700.0,1.0,2.6,29240.0,48.2,A,100–250,111,B,32.15661176470588,B,B,906.0,A
A08420,SOLVE198,911,921.0,26.6,0.0025,106.8,71460.0,1.0,3.0,26680.0,38.6,A,100–250,111,B,29.76517647058823,B,B,916.0,A
A06736,SOLVE198,921,931.0,10.4,0.021,49.4,49220.0,1.0,2.6,3360.0,30.4,A,<100,111,B,14.378070588235293,B,B,926.0,A
A07244,SOLVE198,931,941.0,12.8,0.014,163.0,44040.0,1.0,2.6,3560.0,28.0,A,100–250,111,A,52.51322352941176,B,B,936.0,A
A07510,SOLVE198,941,951.0,24.4,0.011,276.8,50640.0,1.0,4.2,19200.0,47.6,A,250–500,111,A,88.33618823529413,A,A,946.0,A
A07841,SOLVE198,951,961.0,17.8,0.008,63.2,62360.0,1.0,9.4,37600.0,65.2,A,<100,111,B,17.168564705882353,B,B,956.0,A
A07717,SOLVE198,961,971.0,8.4,0.009,91.8,58980.0,2.2,6.4,33920.0,59.8,A,<100,111,B,29.61345882352941,B,B,966.0,A
A07838,SOLVE198,971,981.0,15.8,0.008,313.4,52140.0,1.2,4.4,25080.0,51.4,A,250–500,111,A,103.09091764705879,A,A,976.0,A
A06659,SOLVE198,981,991.0,42.6,0.022,58.6,66800.0,1.2,11.6,51920.0,49.6,A,<100,111,B,9.225317647058827,B,B,986.0,A
A07713,SOLVE198,991,1001.0,24.8,0.009,150.4,60820.0,3.4,6.6,43720.0,42.4,A,100–250,111,B,45.61581176470588,B,B,996.0,A
A06413,SOLVE198,1001,1011.0,20.0,0.026,245.8,57340.0,1.0,6.6,34700.0,29.0,A,100–250,111,A,78.90136470588234,A,A,1006.0,A
A07401,SOLVE198,1011,1021.0,27.6,0.012,68.0,54320.0,4.6,10.4,45920.0,29.6,A,<100,111,B,17.032847058823528,B,B,1016.0,A
A05334,SOLVE198,1021,1031.0,17.8,0.05,624.8,49040.0,2.4,9.4,42660.0,27.4,A,500–1000,111,A,209.07764705882352,A,A,1026.0,A
A06107,SOLVE198,1031,1041.0,44.0,0.032,187.6,54520.0,2.6,13.4,45480.0,38.0,A,100–250,111,A,53.17308235294117,A,A,1036.0,A
A07235,SOLVE198,1041,1051.0,49.8,0.014,28.0,67460.0,2.0,10.2,56420.0,39.2,A,<100,111,B,-2.9103058823529415,B,B,1046.0,A
A05886,SOLVE198,1051,1061.0,24.2,0.036,238.2,67900.0,1.6,8.2,48260.0,34.0,A,100–250,111,A,75.35030588235293,A,A,1056.0,A
A07582,SOLVE198,1061,1071.0,14.4,0.01,99.8,66940.0,2.6,9.6,60460.0,41.8,A,<100,111,B,30.874823529411763,B,B,1066.0,A
A06649,SOLVE198,1071,1081.0,16.6,0.022,80.8,67580.0,2.8,8.0,58740.0,31.2,A,<100,111,B,23.867670588235296,B,B,1076.0,A
A05073,SOLVE198,1081,1091.0,23.8,0.058,70.6,71800.0,2.2,17.0,63020.0,68.8,A,<100,111,B,18.403858823529408,B,B,1086.0,A
A06532,SOLVE198,1091,1101.0,21.4,0.024,287.4,69980.0,3.2,12.4,61280.0,58.4,A,250–500,111,A,93.19745882352939,A,A,1096.0,A
A06098,SOLVE198,1101,1111.0,27.8,0.032,410.4,74620.0,2.0,8.2,61080.0,32.4,A,250–500,111,A,133.25308235294116,A,A,1106.0,A
A05873,SOLVE198,1111,1121.0,17.4,0.036,469.0,71040.0,1.4,7.4,43820.0,33.8,A,250–500,111,A,155.8114823529412,A,A,1116.0,A
